text,label,keyword_found
9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 30 31 32 33 34 35 36 37 37 38 38 39 40 41 42 43 44 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 50 51 51 52 53 53 53 54 53 54 56 칭찬하지마!,-1,
부스 문 여는 순간 나갈듯 뭐가 전시료도 깜빡거리는데 아 움직이면 안돼,-1,
아니 저거 저거 맞으면 안돼?,-1,
내가 목탄 보냈어.,-1,
야아 앞으로 가라메,-1,
말이 너구리 이기나요?,-1,
돈 걸리고 안걸리고 와 재밌다,-1,
나 아까 거기서 안 꺾을게.,-1,
한 번 더입니다,-1,
무승부다!,-1,
"본게임 가요, 이제.",-1,
살짝 한!,-1,
"자, 채원씨 이쪽으로 넘어와줘야 돼, 이쪽으로.",-1,
이거 진짜 너무 무서워!,-1,
아 저부터 할게요.,-1,
진짜 겁쟁이다,-1,
무조건 내려야 돼.,-1,
"아 형사 미안하다, 바로 놓을 테니까 꺼져!",-1,
날 내려놔봐,-1,
야 이런거면 안 돼!,-1,
야 돌려봐,-1,
너무 무겁다,-1,
이거가 그러니까.,-1,
슬링드린 찾기인가?,-1,
이거?,-1,
빨리 타 물어 물어 물어 가만있어,-1,
하지마 하지마,-1,
아유 갈게요,-1,
그러니까 제가 좀 먹을게요.,-1,
이게 그거야?,-1,
이 상태로 올라가 이거 어떻게 하라는 거야?,-1,
말을 하라고 하라고.,-1,
이거 반대라고 반대라고 반대라고 이새끼야 반대 반대 그냥 와 밀지 말고 그냥 와 이새끼야 일로와,-1,
야 아씨 그러지마,-1,
가려버리기 아 팀 좀 바꾸죠?,-1,
도끼야 죽여줄게,-1,
저건 말도 말이 돼?,-1,
유로 유로라고 했어,-1,
안 열렸잖아,-1,
미쳐봐,-1,
가방을 버려 그냥 가방을 내가 들까?,-1,
이.,-1,
야 덕혜야,-1,
이리로 가야돼,-1,
마준이 이렇게 되는데?,-1,
이게 어떻게 이르케 돼?,-1,
생각할 시간 생각할 시간 이거 사이에 끼면 혹시 이거 막아줄 수 있나?,-1,
아니 너 부리잖아 저거,-1,
"자, 내려갔다가.",-1,
"자, 간다.",-1,
어우..,-1,
... 레디 고!,-1,
좀 아깝게 쓴 거 같기도 하고 그게 아니라 홀리 홀리 홀리!,-1,
시간초가 조금 더 촉박해졌을 뿐이야,-1,
자기야..,-1,
아 넥슨 말고요!,-1,
지금 우리 맥도날드 이 자식이 잉깨야 저게 잡고있어 영차 영차 여흥차 those lights 야,-1,
저러면 눌러야 되는 거 아니야,-1,
야 비켜 비켜 야!,-1,
쓰윽!!,-1,
"아우, 분홍.",-1,
자 좋아요,-1,
하나 둘 셋 넷 다 여 일곱을 눌러서 해야 되네,-1,
야호!,-1,
나 도망갔어,-1,
그만 밀어야지 그만 밀어야지.,-1,
어 저거 눌러야지!,-1,
우리 합격력 쩔었다 와,-1,
도화씨!,-1,
이거 왜 엎어요?,-1,
그래 아 잘했다 없애줘,-1,
하지마!,-1,
게임 시작을 지금 하나도 못 했어.,-1,
아 쉽다 쉽다,-1,
우리가 계단을 만들어줘야겠죠,-1,
왜 그래요!,-1,
불가능해.,-1,
출발 출발!,-1,
바로 밟지 말고 해,-1,
아니 버리고 올라가봐 버리고 올라가봐 끝까지 날 버리지 않는군,-1,
까보세요.,-1,
밑으로 내려가도 되는데?,-1,
빨간색.,-1,
"여러분, 여러분, 여러분!",-1,
어 난 간다 할 수 있어,-1,
이거 나오자마자 이렇게 찾는 거야,-1,
저거 못 먹었어,-1,
미쳤나?,-1,
이거로네?,-1,
이거 같은데?,-1,
"이거 에너지파, 봉대 다들 챙길 거 다 챙겨요",-1,
I'm the fucking living legend. I'm sorry. 승리!,-1,
내려와 내려와 내려와!,-1,
어..,-1,
아니 W. W랑 S는 존나 잘하고 있는데.,-1,
뭐하는 거야?,-1,
그러면 그렇지 한 명씩 올라가서 다섯 명이 미는 거다,-1,
특이한 거다,-1,
아니 뒤로 갔다니까요 드디어 아니 뒤로 가졌다니까요,-1,
"아, 이런 기분이었구나.",-1,
이 새끼 그냥 야 제발 우리 아아아아악 아 제발 가만!,-1,
땡기면서 그렇지,-1,
What the fuck!,-1,
"쭉 가봐, 사탕 쳐다보지마!",-1,
죄송합니다,-1,
지금 야 너는 버튼만 누르고 있는데도?,-1,
"너 닭 좋아하잖아, 치킨 좋아하잖아.",-1,
다 준 거.,-1,
이거 아래를 볼 수 있을까요,-1,
"올라가, 올라가.",-1,
하나 하나 하나 호호 호 하나 둘 셋 자 위에 후추 님이 아니 내가 할게,-1,
이게 팀이야!,-1,
이거 이거 뭐야?,-1,
제가 잘해볼게요,-1,
후추가 선행위를 타봐.,-1,
오 고릴라 사람 고릴라 사람 야 내가 빨간색 맡아줄게 찌기 찌기래,-1,
레베노가 2대 2개거든요.,-1,
내가 올라갈게 너는 뭐 진짜 악마냐?,-1,
아니 이게 합동은 너무 좀...,-1,
산 노 카타.,-1,
점점 어려워지니까 이제 웃기려고 안하고만 하면은 금방 쑥쑥쑥 올게요.,-1,
"어, 저 열쇠 하려고 왔잖아.",-1,
가족끼리 그러는건 아닙니다,-1,
아 너무야 봐줘 봐줘 봐줘,-1,
점핑이 싫어 제발!,-1,
지금.,-1,
자기 점수 아니 왜 자꾸 바로 밟는 거야,-1,
위에 가방 있습니다,-1,
자 여기 고양이가 있는데 없으니깐 따아딱!,-1,
혼자 했으니까 무섭네 역시 공포게임은 혼자 해야 제맛이야잉 역시 공포게임은 혼자 하는게 개무서워잉 그쪽으로 가!,-1,
소공에 소공?,-1,
안 되겠다.,-1,
그니까 아아안니!!,-1,
이러면 어유 수현이 살았다,-1,
침착한 플레이로!,-1,
나 오쩌 오쩌 오쩌!,-1,
나 던져줘!,-1,
밟으면 안 되지,-1,
이거 어떻게 해,-1,
야야야야야야야!,-1,
니들이 넘어와야지,-1,
아 힘들다,-1,
이거는 솔직히 장난이 아니라 실력이잖아,-1,
이거 어떻게 올라가지?,-1,
2층이야?,-1,
"다 맞았다, 안 돼!",-1,
안 좋아해요,-1,
야 우리 가만히 있자 야야 수현아 피해야지,-1,
아니 못 잡아.,-1,
아 아 안돼,-1,
짧은 시간에 그렇게 팀웍이 방송이...,-1,
그래요,-1,
이거 줄 좀 감아놔.,-1,
죽여버려,-1,
"아니지, 아니지.",-1,
내가 보고있을게 들어가 아니 순환이 들어가줘,-1,
"피타고라스 정의를 이용해서 한번 만들어보자고요 그 다음 올라가시고 자, 그 다음 밟아줘요 윤유님 올라갈 수 있게 그렇지, 밟아주고 그렇지!",-1,
악어 해야지?,-1,
빨리 뭐 했으면 뭘 해야 될 거 아냐,-1,
손!,-1,
"아니, 롯데 선행위에 올려.",-1,
밑에 건드는 거네,-1,
아 여기 올라가는 거 있다,-1,
열쇠 먼저.,-1,
어우 정작 빠르다 저거 저 정도 속도는 돼야 도착하는 거야,-1,
재밌으면 됐지.,-1,
"그러니까 난 보이긴 해, 위험한 거 호요 템페스트 이런 거 응, 할 수 있어 제발 제발 제발 비켜, 비켜 못 믿었다",-1,
살아있죠?,-1,
내가 더 빠는 힘이 세서.,-1,
그렇게 못 뛰면 안 돼,-1,
얻으신 공격!,-1,
네모는 어디 있어?,-1,
야 야 야 암흑목이 떠오르기 시작했어,-1,
"아, 포기해야 돼.",-1,
그걸 몰랐니?,-1,
내가 할게,-1,
다음 뭐야,-1,
머리 위에 올리세요,-1,
이심전심?,-1,
클리어 아니 왜 다 힘들어,-1,
우리끼리 재밌는 게임하자 우리끼리 재밌는 게임하자 우리끼리 재밌는 게임해,-1,
1회 마지막이야.,-1,
"아, 가!",-1,
어이고 어이고 이름 왜 이름 왜 으어 이름을 왜 써,-1,
그렇게 벗으면 어떻게 될 거냐고 물어봤지.,-1,
어떻게 트위치 프서빵 한번 더 가?,-1,
"하나씩 가, 이거 뭐 금방 풀리는 거 같진 않으니까.",-1,
"아, 진짜.",-1,
둘 다 같이 죽어라 올라가!,-1,
이거 이 자식이 알거든 진짜로 개핵살인이야,-1,
타이밍 보자,-1,
"여, 여기요?",-1,
아하하하하하하하하 아니 이걸 먹고 바로 뒤집을까?,-1,
"어, 여기서 먹자, 이거.",-1,
어우 씨 친구들이 협동의 협자도 모르기 때문에 제가 리더로서 제가 바스로서 한번 이끌어보도록 하겠습니다,-1,
그러니까 덕혜야 너 오랜만에 옳은 소리 한다.,-1,
이거 아 얘는 왜 이래,-1,
잡았어!,-1,
근데 우리도 밀리잖아 민기도 밀려 아니 근데 결국에 나도 밀리잖아 이거 봐봐 봐봐,-1,
아 왜 저 조합이냐.,-1,
여기서 이렇게 가서 여기 밀어서 여기로 가면 될 거 같은데?,-1,
내 머리 바르고 헬비 머리 바르고 넌 지능이 없어?,-1,
렛츠 고!,-1,
오?,-1,
나 얘.,-1,
이거 30분 하겠네,-1,
"있어, 걱정하지 마.",-1,
이건 깰 거 같아.,-1,
박하사탕 이러면.,-1,
열려가지고 저기 찔리는 거였어?,-1,
기상어 리턴 아 낀 거 같아 기상어 리턴 아 나 나 자꾸 위에 이상한 초록색 덩어리가 나 공격하려고 그래,-1,
아이씨 이제는 위험한 시기야,-1,
어딜 그런 바삐 전화하시오?,-1,
나한테 나한테?,-1,
이 정도면 진짜 선생님한테 맡기기 죄송할 지경이야,-1,
핑크 얘들아 핑크!,-1,
자 우선 땡기고 우리가 일단 밀고 그거를 떨어뜨려,-1,
"아, 이거 해볼게.",-1,
어떻게 한번 해보자 협동을 나 노란거 이걸 여기다 해서 그렇지 그렇지 그렇지 이런식으로 그래그래 그래그래그래그래 이렇게 올라왔습니다,-1,
"자, 이제 등 보면서 연우 준비해.",-1,
품어줄 수 있잖아 야!,-1,
누가 내가 딴다.,-1,
야 밀어 색깔별로 색깔별로 빨리 아하 아니 그 아니 색깔별로 밀어서 계단을 만들어야 되는데 저기 저기요?,-1,
저만 졸린 거 떴어요,-1,
진짜 아닙니다,-1,
"앞으로 가봐, 내가 골키퍼 해줄게.",-1,
개 고순댈!,-1,
우리 이거 못 가게 됐는데?,-1,
올라와줘야 돼.,-1,
너네 올라갈 수 있을 거 같아?,-1,
내가 초록색이야 어쩐지 잘하더라,-1,
일단 올라가 뭐야 아니 잠깐만 수현아 살려준다 아까 우리의 정이 있지?,-1,
먹어 먹어 일단 먹어,-1,
먹어!,-1,
아 어떡해,-1,
"다 왔다, 다 왔다.",-1,
아니 진짜 진짜 몰랐어,-1,
다섯개 한꺼번에 맞았나보네,-1,
도망갔어,-1,
제일 마지막에 멈추면 되는 거야?,-1,
스톱스톱 움직이고 싶어 움직이고 싶어 움직이고 싶어 움직이고 싶어 움직이고 싶어 움직이고 싶어,-1,
저거 버려!,-1,
밟는 걸 너가 해.,-1,
자 다들 진정해 간다,-1,
박아린!!!,-1,
저 A를 못 가요.,-1,
아유 내가 먹어버렸다,-1,
어 다 했습니다,-1,
깔짝 하고 좋았습니다,-1,
어 뒤에 헬창있어!,-1,
어두씨!,-1,
어떻게 끈거야?,-1,
살려줘봐!,-1,
그래 야 드디어 시작이다,-1,
불안한데..,-1,
누나 올라갔음,-1,
그래서 뒤에 따라가다가 달려 이랬잖아,-1,
맨 앞이 제일 어려워 보이는데?,-1,
후추 놔줘 후추 놔줘,-1,
기억해야 돼!,-1,
가고.,-1,
여기는.,-1,
이모를 불러오라고 하지 않았는데?,-1,
근데 Donald Trump 대 party 솔직히 말하자면 난logo постоян 주세요,-1,
박탈식이야,-1,
어 저거?,-1,
그러니까 앞에 있는 사람 먼저 눌러보자 에이 너무 어려운데?,-1,
뭐지,-1,
침착한 발 올림.,-1,
왜 끊을래?,-1,
퍼피 잘 있어.,-1,
그냥 혹시 몰라요 해보죠,-1,
시간 충분!,-1,
이 씨.,-1,
내가 전적으로 한 분 다..,-1,
아 이만 내가 캐리했다,-1,
이거나 먹으라니 이새끼야 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 이거 마지막...,-1,
말 소리지르면서 게임하고 있을 것 같아요,-1,
방패 야 방패 막아줘 으아 얘들아 지켜줄게,-1,
이거라고!,-1,
정확하다 ㅋ?,-1,
우리 잘하는 분이니까 뭐.,-1,
아 아 아 아 아 음 경험이 너무 어렵다 인정한다,-1,
너 할 수 있겠어?,-1,
나 한입도 안 먹었어,-1,
"애기 기술 좋아졌어, 애기 기술 좋아졌어.",-1,
화민식 다 발린 가요 가요 미안하다,-1,
그거 어 밀어줘 떨궈줘 떨궈줘,-1,
아직까진 저희 사이 좋다는 거.,-1,
아니 왜 이렇게 앞으로 바짝 붙이냐.,-1,
잡아줘요 살려주세요,-1,
못 먹었어?,-1,
나 궁 보고 있었어,-1,
"한 명씩, 그렇지.",-1,
이걸 누나 요즘 사람들은 뭐라 그러는지 알아요?,-1,
나는 이거 못하면 말이 안 된다,-1,
아 빡대가니 새끼 진짜 와 도겸이 입술이 고장났나봐,-1,
착한 애들이 밑에 있어야 돼,-1,
이게 몇 라운드까지 있어?,-1,
옳쓰.,-1,
가가가가가 으아 이 놈이 뭘로 게임하는거야?,-1,
아 하키채에 쳐맞아서 뒤졌네요?,-1,
잠깐만 뭐해 잠깐만 잠깐만 왜이래,-1,
"아니야, 이제 알았어.",-1,
"초록아, 초록아, 초록아!",-1,
안 빨려들어 가야된다!,-1,
그냥 실력 딸리니까 그냥 정석으로 가요,-1,
할 수 있겠어?,-1,
그런거 같았어,-1,
얘 두번째 폭탄이 있는데?,-1,
고고고!,-1,
비켜야 돼,-1,
크리미� 생겼다,-1,
사과해!,-1,
3번이 안 눌렀어,-1,
게이지 안에가 있는데?,-1,
쟤..,-1,
"그러네, 맞네.",-1,
아이템 받아요,-1,
"와, 안 걸렸다.",-1,
이거 한 번 보자 어떻게 되는지 내려가는 거 같은데 저거 저 막대기 아 저게 간다고?,-1,
그렇지 거기 셋이 올라가면 되겠가?,-1,
상우 상우 잠깐만 아 너 뭐야,-1,
맞음!,-1,
아니 딴 걸 빨리빨리 해줘야지.,-1,
아아악!,-1,
진짜 제일 빡쳤다,-1,
저거 저 해파리 뭐야,-1,
이거 그냥 뒤에 사람이 안 끌어줘도 됨.,-1,
앞을 밀면서 다 막아버리기 다 막아버리기 막아버리기 다 막아버리기 내려와라 이 두 개의 블럭 내가 꼭 지킬 거야,-1,
냉장고 좋아.,-1,
"일단 진행해x2 일단 진행해x2 이 새X가, 이 새X가 이렇게 보다 나아.",-1,
오...,-1,
이사람 뭐 하는 거지?,-1,
튕겼나 보다.,-1,
이거 아니 이게 화살표가 바로 아니네,-1,
어 저 방법을 생각했어요,-1,
이게 역대급 날인다 뭐야,-1,
그럼 대두가 가야 돼.,-1,
"아유, 아유, 됐다!",-1,
야 저거 개탈이 나갔어.,-1,
그러자.,-1,
뿡 내꺼야 뿡 응 내꺼야,-1,
"아니, 그게 하하하 그니까, 문을 와있지.",-1,
우리 깔짝 한 번 하고 갔었어,-1,
지금 주인공 되가지고 그렇지 올려 올려 끌어올려 올려 올려 집착해 할 수 있어 당황하지 않을게 올려줘,-1,
예 예 예 예 예 으음 예 예 예 예 예 예 예 예 예 예 예 예 예 예 예 예 예 아 나 물..,-1,
내가 못 움직이게 누가 나를 왜 안 움직여져 하늘 치는 거 아니야,-1,
아니...,-1,
하라고 확실히 하든가!,-1,
"야, 마이크 켜봐.",-1,
코카콜라 맛있다,-1,
위로 갈게.,-1,
연어 뗴어볼래요?,-1,
뭔 소리야!,-1,
잘 때리네,-1,
아니 아니 아니 말해도 돼!,-1,
"아우니, 아우니 뒤로 슛!",-1,
"야 우리 사탕 먹지 말자, 우리 주제는 사탕이야.",-1,
서로 우리 붙지말자,-1,
이거 목규야...,-1,
잡고있어!,-1,
"됐다, 됐다.",-1,
겁쟁이 쉼터에 오셨네요!,-1,
됐어!,-1,
야 우츠를 왜 안 눌러?,-1,
내리실까요?,-1,
여기서 가져와 계단 만들기 정도는 우리가 이 정도는 할 수 있잖아,-1,
되게 뭐라 그러네 아아아아 뭐랄만했어,-1,
너무 뻔해,-1,
아 하키체에 쳐맞아서 뒤졌네요?,-1,
또 또 또 또 또 또 또 또 어 뭐야?,-1,
머리를 밟으면 안 올라가,-1,
여기도 먹어 내가 발판 해줄게 자 올라가 먹어,-1,
그래서 일단 이 친구도 그냥 따라가 지금은 따라가 지금 계산할 시간보다 따라가는 게 더 좋아요,-1,
"저 가, 가요.",-1,
멈춰야 돼 멈춰 멈춰,-1,
하지마.,-1,
야 이거를 그렇지 뭐 땡겨땡겨땡겨땡겨땡겨땡겨땡겨땡 그래 이거야,-1,
이게 뭐 깔짝 왜 한 거예요?,-1,
"빨리 빨리 wiping ok 비켜x3 옦껴 Já göster 야 공룡아, 올라 gesagt 공룡아!",-1,
던져 던져!,-1,
너무 해보고 싶었어,-1,
어 너가 누르고 와 선영이 버튼 해,-1,
말 뭐야?,-1,
나 나 많이 죽였어,-1,
장난질?,-1,
"핑크 뭐야, 핑크 뭐야, 아!",-1,
눌러야 되는 거 같은데?,-1,
저 아무것도 안 했는데 저 머리 밟아주셨어,-1,
"어, A!",-1,
막아야 돼!,-1,
좀 더 달려 좀 더 달려 아악 아악 아..,-1,
연못 흘리는 것도 연기였어?,-1,
아이 뭐 해!,-1,
이지하네요,-1,
"야, 계산 또 올라온다!",-1,
아 괜찮네.,-1,
아 이거 그거다 저 유령이 뭐냐면 슈퍼마리오에서 쟤를 보고 있으면은 움직이고 쟤를 안 보고 있으면은 아 안 보고 있어야 움직인다,-1,
GG 열쇠 가운데 열쇠 이리 와,-1,
와ellericap 뭐야,-1,
러그 나의 안전하게 위쪽을 올라가서 그 재산 쌓아 줄 수 있어,-1,
한 번 깔짝 해주세요,-1,
너무 못했어!,-1,
연기 끝!,-1,
일단 우리 엔딩은 생각하지 말자,-1,
타겟 타임 0.01초랑 가까운 사람이 이기는 거네,-1,
저기 찔리면 죽는 거였어!,-1,
야 이거 조금만 움직이면 돼,-1,
내가 이렇게 올라가면 되잖아,-1,
나 요기다 이렇게 미친 새키 왔네!,-1,
야 여기서 여기 아줌마 여기에 저 매운거 강도 3개로 낮췄는데요,-1,
"네 저 침추했어요, 보냈어요",-1,
나 제일 밑에 있어야 돼,-1,
상식 믿어!,-1,
다 가면 안돼,-1,
냉장고?,-1,
"멋쟁이, 내가 리더 해야겠다.",-1,
여기 여기 잘 떨궈야 돼,-1,
이거 한 명씩.,-1,
야 나 안 건드렸는데 출발했어,-1,
으헤헤 으악 뭐야,-1,
우리 호흡 척척이야!,-1,
1호선에서 사방 안길!,-1,
아우니 내 대가리 밟아.,-1,
좋았습니다.,-1,
네 거기까진 괜찮아요,-1,
리즈마 쿠키.,-1,
"아, 이거 쉽네.",-1,
"야, 우주하마 유령 좀 만들어라!",-1,
쏴가지고 이렇게 쭈욱 해서 딱 꽂는 거네 체인 같은 거 어?,-1,
비포!,-1,
"아, 멈추고.",-1,
쪼커는 있잖아.,-1,
뒤에서 봐!,-1,
아니 라더야 덕혜야,-1,
어르신 컷 어르신 컷 나 기력이 없어 형준아 잡고만 있어!,-1,
"아, 싸발.",-1,
한번 해봐!,-1,
어차피 아 맞아,-1,
닉으로 변하고 나 막 사운드 두 번 겹쳐서 들리고 막 이래,-1,
쟤가 바로 내리네?,-1,
"야, 얼굴 빨간 애.",-1,
제가 먼저 증명할게요.,-1,
하나 둘 셋 될 것 같아,-1,
댕규씨 쳐다보지마,-1,
야 이거 해보자x2 이거 뭔데,-1,
아니 쟤는 왜 죽은거야?,-1,
싹하니 2개 괜찮아,-1,
"게이즈 관리, 게이즈 관리, 게이즈 관리.",-1,
아 오케오케 알겠어,-1,
이게 진짜 어렵네.,-1,
한 번 더.,-1,
내가 콩콩이 차단했으니까 내가 매겨놨어.,-1,
보라색님 여기 이거 밧줄 잡으면 돼 밧줄 밧줄 밧줄 돈이 갔어,-1,
아니 아닌데 이거야!,-1,
굳이 밟는 이유가 뭐야?,-1,
짜증 à 깔짝을 좀 더 빨리 말해 주시면 좋을 것 같아요,-1,
"어, 됐다.",-1,
저거 으아 tempel 헉 amp 당겨 어 얘기가 이걸 해내나?,-1,
죽으면 뒤져 아주 죽으면 뒤져버려 그냥 미안하다,-1,
아 개지렸다.,-1,
나 작아,-1,
야 한 개로 한 개로 꽂아 아 틀리면 안 해도 되는구나,-1,
"난 안 내려, 난 안 내려.",-1,
오죽 오죽이야 거품 거품 거품으로 아니 똥 똥 아 이건 뻔해 빨간색 아 씨...,-1,
아니 진짜로 진지하게 묻는 건데 이거 오래 할 거야?,-1,
이 deactiv 아냐니 올라가는데 일단 그거부터dock 일단 내가 밀어 주고 있으 준�świad 이거 바람 때문에 밑에 누구는 막아주고 누구는 위의 그럼에는 떨어져 ok 어게 commitments 그 cantab 그�ключ 동영 자료가 떨어질 수 밖에 없어 우후후후후후후후 아유 노예야 남순이 마음이 너무 잘 맞잖아,-1,
